ADM1_NAME,ADM2_NAME,year,fire_events,total_area_ha,max_area_ha,major_fires
Queensland,Cassowary Coast (R),2011,11,4599.30171835,2952.89542462,0
Queensland,Cassowary Coast (R),2012,21,2768.02453679,837.28752598,0
Queensland,Cassowary Coast (R),2013,28,5444.42495146,814.45018752,0
Queensland,Cassowary Coast (R),2014,23,7606.44872983,3107.34678548,0
Queensland,Cassowary Coast (R),2015,15,3709.22304028,1122.1153454,0
Queensland,Cassowary Coast (R),2016,31,4645.53069477,950.12195896,0
Queensland,Cassowary Coast (R),2017,22,2989.14990143,925.50516215,0
Queensland,Cassowary Coast (R),2018,32,14637.160622489999,4177.27189896,0
Queensland,Cassowary Coast (R),2019,29,5722.77742024,1315.64232991,0
Queensland,Cassowary Coast (R),2020,18,5818.53773962,2187.63830632,0
Queensland,Cassowary Coast (R),2021,19,9197.870858,5542.75113744,0
Queensland,Cassowary Coast (R),2022,20,3557.8745811999997,1675.97573651,0
Queensland,Cassowary Coast (R),2023,21,3085.13396045,971.98373676,0
Queensland,Cassowary Coast (R),2024,15,2392.59142372,739.44066517,0
Queensland,Cassowary Coast (R),2025,20,5061.23521872,1112.08060514,0
Queensland,Cassowary Coast (R),2026,7,1156.89153779,472.35702862,0
Queensland,Central Highlands (R),1972,2,285.76407423,264.0349314,0
Queensland,Central Highlands (R),1974,2,1016.7524025900001,1012.7305386,0
Queensland,Central Highlands (R),1975,2,5761.74459631,5749.85649819,0
Queensland,Central Highlands (R),1978,2,8855.676645419999,8605.0150306,0
Queensland,Central Highlands (R),1979,2,3511.82897138,1866.89200944,0
Queensland,Central Highlands (R),1980,9,14101.246873650001,6337.63649394,0
Queensland,Central Highlands (R),1981,3,5365.1629031600005,3197.34389744,0
Queensland,Central Highlands (R),1982,2,21097.020978470002,20655.2704415,1
Queensland,Central Highlands (R),1983,5,2740.95299243,1850.25282609,0
Queensland,Central Highlands (R),1984,24,10027.141325460001,5589.83736082,0
Queensland,Central Highlands (R),1985,11,20657.25356889,7615.04375724,0
Queensland,Central Highlands (R),1986,5,58249.263556289996,47927.8249879,1
Queensland,Central Highlands (R),1987,10,11508.90784803,6361.59653293,0
Queensland,Central Highlands (R),1988,4,33225.52096009,19830.5613421,1
Queensland,Central Highlands (R),1989,12,14693.78545282,5789.73729485,0
Queensland,Central Highlands (R),1990,14,19112.63157378,5655.98037979,0
Queensland,Central Highlands (R),1991,7,32232.062134109998,23842.0965043,1
Queensland,Central Highlands (R),1992,5,58543.49366410001,35446.9570344,2
Queensland,Central Highlands (R),1994,9,28985.792451269997,10821.8134911,1
Queensland,Central Highlands (R),1995,5,1950.28783299,782.41299882,0
Queensland,Central Highlands (R),1996,6,2632.15537818,1756.09352629,0
Queensland,Central Highlands (R),1997,18,13421.48192704,4212.81027005,0
Queensland,Central Highlands (R),1998,10,9510.80218508,1599.98030056,0
Queensland,Central Highlands (R),1999,7,117122.013031,109819.633518,1
Queensland,Central Highlands (R),2000,6,7456.76585483,4786.54548009,0
Queensland,Central Highlands (R),2001,2,3244.97729762,2478.66521981,0
Queensland,Central Highlands (R),2002,10,122761.86030723,52320.8728409,3
Queensland,Central Highlands (R),2003,7,3161.6488022,2793.46975657,0
Queensland,Central Highlands (R),2004,13,62466.51353332,32126.8321705,2
Queensland,Central Highlands (R),2005,19,50260.02937657,12953.4245631,2
Queensland,Central Highlands (R),2006,8,35546.14219474,34742.364144,1
Queensland,Central Highlands (R),2007,11,8035.21023121,4651.53255357,0
Queensland,Central Highlands (R),2008,25,47559.54969511,7770.57986479,0
Queensland,Central Highlands (R),2009,36,546058.64388653,160196.248948,10
Queensland,Central Highlands (R),2010,21,19231.13029636,6974.63495201,0
Queensland,Central Highlands (R),2011,39,151360.28565591,56029.5282742,2
Queensland,Central Highlands (R),2012,36,311253.40778339,83123.5868633,8
Queensland,Central Highlands (R),2013,33,161192.72331564,27763.7278814,7
Queensland,Central Highlands (R),2014,11,72251.12636917,24733.9635762,2
Queensland,Central Highlands (R),2015,17,62302.65180671,28925.5905838,2
Queensland,Central Highlands (R),2016,19,101735.47887401999,36206.1563339,3
Queensland,Central Highlands (R),2017,17,55761.51904959,15669.5961082,1
Queensland,Central Highlands (R),2018,34,495184.89997806,167819.029159,10
Queensland,Central Highlands (R),2019,15,118918.20410827,42789.5552184,5
Queensland,Central Highlands (R),2020,18,41606.50362272,26088.178052,1
Queensland,Central Highlands (R),2021,27,45496.23024935,14125.6708049,1
Queensland,Central Highlands (R),2022,20,13770.97634288,2457.71206633,0
Queensland,Central Highlands (R),2023,37,541756.40578271,348210.633255,4
Queensland,Central Highlands (R),2024,35,99017.57738119,13978.0356001,3
Queensland,Central Highlands (R),2025,40,168917.09985879,45912.7295301,5
Queensland,Central Highlands (R),2026,16,66594.56473771,14863.7662151,2
Queensland,Charters Towers (R),1956,1,22477.3168587,22477.3168587,1
Queensland,Charters Towers (R),1968,1,108019.002777,108019.002777,1
Queensland,Charters Towers (R),1975,1,14068.6520993,14068.6520993,1
Queensland,Charters Towers (R),1980,1,18962.2411376,18962.2411376,1
Queensland,Charters Towers (R),1987,1,21516.774555,21516.774555,1
Queensland,Charters Towers (R),1989,7,10528.36837524,7113.24044677,0
Queensland,Charters Towers (R),1990,1,45044.2347997,45044.2347997,1
Queensland,Charters Towers (R),1997,1,818.29370811,818.29370811,0
Queensland,Charters Towers (R),1999,1,115.73120626,115.73120626,0
Queensland,Charters Towers (R),2000,1,128.67759306,128.67759306,0
Queensland,Charters Towers (R),2001,4,82304.38399974,46301.9151974,2
Queensland,Charters Towers (R),2002,2,1063.70774796,1063.70257693,0
Queensland,Charters Towers (R),2003,6,8548.44170392,4210.58533345,0
Queensland,Charters Towers (R),2004,2,168.29429269999997,135.47048954,0
Queensland,Charters Towers (R),2005,4,4274.080736710001,2971.05216258,0
Queensland,Charters Towers (R),2006,3,2078.96293777,1833.47205233,0
Queensland,Charters Towers (R),2007,14,9862.5560462,6033.07131508,0
Queensland,Charters Towers (R),2008,3,205.66813769,198.02802839,0
Queensland,Charters Towers (R),2009,11,15238.638792810001,9443.07589716,0
Queensland,Charters Towers (R),2010,9,26049.61961044,17910.6452886,1
Queensland,Charters Towers (R),2011,14,19579.102651909998,7223.27675411,0
Queensland,Charters Towers (R),2012,11,11364.77566623,3390.89917104,0
Queensland,Charters Towers (R),2013,6,33178.33419984,17997.3269622,2
Queensland,Charters Towers (R),2014,2,441.09841726,418.1342965,0
Queensland,Charters Towers (R),2015,3,9030.86805055,7750.23871028,0
Queensland,Charters Towers (R),2016,9,10309.70514543,9525.83908328,0
Queensland,Charters Towers (R),2017,5,35044.22579631,33338.7818688,1
Queensland,Charters Towers (R),2018,10,30910.31441741,17910.7188954,1
Queensland,Charters Towers (R),2019,5,11892.91727455,8577.03046097,0
Queensland,Charters Towers (R),2020,9,16522.49120317,8436.26545426,0
Queensland,Charters Towers (R),2021,8,45876.25196537,16173.5021013,1
Queensland,Charters Towers (R),2022,5,18848.18055928,12465.7727789,1
Queensland,Charters Towers (R),2023,6,29015.8524456,14340.304318,2
Queensland,Charters Towers (R),2024,5,396140.66230415,389508.088602,1
Queensland,Charters Towers (R),2025,6,19621.89491242,12462.7582818,1
Queensland,Charters Towers (R),2026,3,8158.30982868,3528.12820714,0
Queensland,Cook (S),1986,1,58.16654356,58.16654356,0
Queensland,Cook (S),1987,2,242.33505723,143.12454881,0
Queensland,Cook (S),1988,1,19.19491299,19.19491299,0
Queensland,Cook (S),1989,1,66.62750345,66.62750345,0
Queensland,Cook (S),1991,1,703.89302012,703.89302012,0
Queensland,Cook (S),1994,4,200.5024748,142.66572888,0
Queensland,Cook (S),1997,1,172.92263591,172.92263591,0
Queensland,Cook (S),1999,1,597257.596924,597257.596924,1
Queensland,Cook (S),2000,3,570107.8779118699,563736.645999,1
Queensland,Cook (S),2001,2,706682.39201701,706682.184514,1
Queensland,Cook (S),2002,15,1268360.0833075,734413.084371,6
Queensland,Cook (S),2003,13,448194.70096015,310252.930658,4
Queensland,Cook (S),2004,17,158347.87276549,42219.875998,4
Queensland,Cook (S),2005,49,901057.49980202,128362.534908,17
Queensland,Cook (S),2006,23,624737.88276193,100354.169468,9
Queensland,Cook (S),2007,34,824133.60654718,308358.990301,11
Queensland,Cook (S),2008,28,710307.04587915,180822.836492,7
Queensland,Cook (S),2009,64,2403691.91188647,382232.772773,34
Queensland,Cook (S),2010,34,326005.92067464,62123.0266166,8
Queensland,Cook (S),2011,67,1534773.58004819,322249.179443,22
Queensland,Cook (S),2012,75,2263082.07867346,277392.522091,24
Queensland,Cook (S),2013,28,269915.6271663,77142.9281773,7
Queensland,Cook (S),2014,29,1267076.01761017,261048.434121,13
Queensland,Cook (S),2015,21,340407.53812531003,111575.551751,8
Queensland,Cook (S),2016,52,1216802.30185992,424251.333871,15
Queensland,Cook (S),2017,51,1122370.88326518,430710.173242,15
Queensland,Cook (S),2018,71,1044489.02541488,89634.9098726,23
Queensland,Cook (S),2019,55,1609306.77158207,404483.676071,20
Queensland,Cook (S),2020,72,930604.92992319,253783.959618,17
Queensland,Cook (S),2021,67,778885.93640627,120503.16772,15
Queensland,Cook (S),2022,95,812664.9065289199,103261.526509,18
Queensland,Cook (S),2023,112,1978352.78646285,335762.372315,27
Queensland,Cook (S),2024,86,732229.362171,114749.48107,18
Queensland,Cook (S),2025,101,1303082.08580101,173928.929034,26
Queensland,Cook (S),2026,30,440514.69133304,115905.503081,6
Queensland,Etheridge (S),2001,3,7788.53263381,5119.55662079,0
Queensland,Etheridge (S),2002,4,36281.66551918,31266.9608264,1
Queensland,Etheridge (S),2003,16,140710.08500066,135713.687513,1
Queensland,Etheridge (S),2004,10,7218.658340770001,2444.21404771,0
Queensland,Etheridge (S),2005,3,24903.975234420002,16011.3825503,1
Queensland,Etheridge (S),2006,7,42269.47238872,15733.6772089,2
Queensland,Etheridge (S),2007,10,38157.10159359,18480.5490996,2
Queensland,Etheridge (S),2008,8,100746.78889439,64320.6297455,3
Queensland,Etheridge (S),2009,7,121428.61966526,45881.2339263,4
Queensland,Etheridge (S),2010,4,24474.36769632,10419.3820199,2
Queensland,Etheridge (S),2011,9,79921.27819728,22419.2458731,3
Queensland,Etheridge (S),2012,12,61368.44515950001,17683.5673596,2
Queensland,Etheridge (S),2013,8,60865.89595535,27495.6088669,2
Queensland,Etheridge (S),2014,8,47132.46419855,12725.2703925,2
Queensland,Etheridge (S),2015,9,104772.77887574,44401.6974537,3
Queensland,Etheridge (S),2016,9,139567.90665905998,52397.9524026,4
Queensland,Etheridge (S),2017,18,89508.23402573001,20366.8958982,5
Queensland,Etheridge (S),2018,20,139680.30143148,69592.7983782,3
Queensland,Etheridge (S),2019,27,203329.09241891,50679.406484,7
Queensland,Etheridge (S),2020,17,69829.76149535,18856.9033025,1
Queensland,Etheridge (S),2021,20,148429.36483223,65579.8380437,3
Queensland,Etheridge (S),2022,22,118871.34380755,17142.3616423,6
Queensland,Etheridge (S),2023,17,473056.69612445,174828.633688,7
Queensland,Etheridge (S),2024,28,287778.8558036,64119.4052803,6
Queensland,Etheridge (S),2025,22,424252.40669847996,156683.395659,11
Queensland,Etheridge (S),2026,12,63178.71522891,20348.2099438,2
Queensland,Fraser Coast (R),1960,1,4708.02495397,4708.02495397,0
Queensland,Fraser Coast (R),1962,1,644.31318076,644.31318076,0
Queensland,Fraser Coast (R),1965,3,44397.612785339996,39335.1117147,1
Queensland,Fraser Coast (R),1966,2,5842.5513393500005,3401.32813573,0
Queensland,Fraser Coast (R),1967,9,4167.78046351,3085.34217847,0
Queensland,Fraser Coast (R),1968,6,45657.24008549,27005.1363861,2
Queensland,Fraser Coast (R),1969,3,503.87913475,391.61582288,0
Queensland,Fraser Coast (R),1970,1,70.29871711,70.29871711,0
Queensland,Fraser Coast (R),1971,6,21229.746662499998,16018.0574649,1
Queensland,Fraser Coast (R),1972,2,25592.43179086,20540.9426049,1
Queensland,Fraser Coast (R),1974,3,10450.29916009,5346.28430696,0
Queensland,Fraser Coast (R),1975,1,4589.61393504,4589.61393504,0
Queensland,Fraser Coast (R),1976,4,39586.40971412,30651.8143749,1
Queensland,Fraser Coast (R),1977,6,16865.25899199,10540.3227961,1
Queensland,Fraser Coast (R),1978,4,15657.703112480001,10531.3909943,1
Queensland,Fraser Coast (R),1979,4,13897.145098190002,6420.89863595,0
Queensland,Fraser Coast (R),1980,7,27947.19106487,10598.8415747,2
Queensland,Fraser Coast (R),1981,1,5.05176306,5.05176306,0
Queensland,Fraser Coast (R),1982,11,32869.4005078,16643.5617585,1
Queensland,Fraser Coast (R),1983,13,39626.84057813,25887.4529554,1
Queensland,Fraser Coast (R),1984,10,3435.40734655,1345.60722453,0
Queensland,Fraser Coast (R),1985,2,22718.804472159998,15811.7253928,1
Queensland,Fraser Coast (R),1986,5,17407.85572422,14349.7279548,1
Queensland,Fraser Coast (R),1987,7,16253.62536075,7496.44007996,0
Queensland,Fraser Coast (R),1988,4,7133.09679967,5141.41105805,0
Queensland,Fraser Coast (R),1989,5,25943.522327370003,15270.0290373,1
Queensland,Fraser Coast (R),1990,6,950.89959839,934.60531345,0
Queensland,Fraser Coast (R),1991,10,5394.62976323,2394.09505406,0
Queensland,Fraser Coast (R),1992,11,44657.15380584,16852.7857375,2
Queensland,Fraser Coast (R),1993,9,517.32232271,362.26510801,0
Queensland,Fraser Coast (R),1994,14,43028.58603018,25728.4133933,2
Queensland,Fraser Coast (R),1995,22,1119.72981117,287.82913404,0
Queensland,Fraser Coast (R),1996,36,8272.97715908,3260.09355328,0
Queensland,Fraser Coast (R),1997,9,1066.94211344,529.78774253,0
Queensland,Fraser Coast (R),1998,8,9187.294485960001,3887.13205892,0
Queensland,Fraser Coast (R),1999,4,709.77203849,314.50539586,0
Queensland,Fraser Coast (R),2000,31,46143.84609221,23611.6379679,2
Queensland,Fraser Coast (R),2001,35,27635.599884080002,18650.476456,1
Queensland,Fraser Coast (R),2002,12,6331.43591969,1896.06945249,0
Queensland,Fraser Coast (R),2003,17,4627.1835454,3195.1403887,0
Queensland,Fraser Coast (R),2004,18,12010.57868128,3936.44756681,0
Queensland,Fraser Coast (R),2005,32,14484.70045391,4202.92385933,0
Queensland,Fraser Coast (R),2006,7,19339.62616534,18917.2104618,1
Queensland,Fraser Coast (R),2007,39,5894.62536481,2215.4821585,0
Queensland,Fraser Coast (R),2008,29,1958.6490024900002,569.67941499,0
Queensland,Fraser Coast (R),2009,23,34387.251227990004,21579.6630579,1
Queensland,Fraser Coast (R),2010,11,6837.32971048,3153.68051785,0
Queensland,Fraser Coast (R),2011,42,10385.87563302,2908.79643463,0
Queensland,Fraser Coast (R),2012,12,2053.71246464,1072.96511694,0
Queensland,Fraser Coast (R),2013,30,52452.8660821,22751.5908554,2
Queensland,Fraser Coast (R),2014,15,3927.3998586000002,1255.11119136,0
Queensland,Fraser Coast (R),2015,28,12472.54028589,3814.66688316,0
Queensland,Fraser Coast (R),2016,31,37063.04712884,12235.109441,2
Queensland,Fraser Coast (R),2017,24,37046.61616148,27317.1991454,1
Queensland,Fraser Coast (R),2018,24,2301.0568283899997,648.10998906,0
Queensland,Fraser Coast (R),2019,27,30660.162104979998,18639.3915351,1
Queensland,Fraser Coast (R),2020,20,98521.88794232,84653.3143607,1
Queensland,Fraser Coast (R),2021,21,7098.20707433,2008.35195969,0
Queensland,Fraser Coast (R),2022,16,1091.34246912,554.52269569,0
Queensland,Fraser Coast (R),2023,23,3502.32243538,899.13372821,0
Queensland,Fraser Coast (R),2024,26,5595.5799927,1878.39456986,0
Queensland,Fraser Coast (R),2025,39,12248.12829008,2298.44848765,0
Queensland,Fraser Coast (R),2026,22,5053.27308422,1505.91109054,0
Queensland,Gladstone (R),1991,4,11226.61262734,4397.51491505,0
Queensland,Gladstone (R),1992,2,1820.78859223,915.93954619,0
Queensland,Gladstone (R),1993,1,65.24190162,65.24190162,0
Queensland,Gladstone (R),1994,3,17201.0660121,9252.94245523,0
Queensland,Gladstone (R),1995,6,1727.10761279,883.44503332,0
Queensland,Gladstone (R),1996,10,1401.2170062300002,319.18478954,0
Queensland,Gladstone (R),1997,4,527.44874875,395.9564949,0
Queensland,Gladstone (R),1998,7,2505.67490635,707.18770393,0
Queensland,Gladstone (R),1999,6,3983.9315775799996,1664.15858994,0
Queensland,Gladstone (R),2000,6,32260.89722865,26740.041734,1
Queensland,Gladstone (R),2001,4,26762.292747060004,22820.1241263,1
Queensland,Gladstone (R),2002,14,6095.35731281,2273.67036818,0
Queensland,Gladstone (R),2003,14,22339.62907917,9281.54558011,0
Queensland,Gladstone (R),2004,13,68709.86671864,18313.3833795,3
Queensland,Gladstone (R),2005,16,17622.60423143,4018.8438746,0
Queensland,Gladstone (R),2006,14,32900.84597273,16740.7372758,1
Queensland,Gladstone (R),2007,18,36422.71780501,12576.3237098,1
Queensland,Gladstone (R),2008,21,18480.36037851,3481.72086722,0
Queensland,Gladstone (R),2009,12,19417.32553009,10941.0945135,1
Queensland,Gladstone (R),2010,8,5195.97886351,1437.74970703,0
Queensland,Gladstone (R),2011,28,59999.65249431,6107.08062013,0
Queensland,Gladstone (R),2012,20,30954.657092960002,12124.1139977,1
Queensland,Gladstone (R),2013,13,24628.21480135,13060.4905929,1
Queensland,Gladstone (R),2014,11,6553.459027989999,1421.73305418,0
Queensland,Gladstone (R),2015,30,35205.4373628,6955.37504175,0
Queensland,Gladstone (R),2016,26,30862.258493459998,11314.7892651,2
Queensland,Gladstone (R),2017,11,9364.81328588,3061.20204886,0
Queensland,Gladstone (R),2018,31,112604.03894374,28656.4413826,3
Queensland,Gladstone (R),2019,15,26060.52155868,13937.5961896,1
Queensland,Gladstone (R),2020,21,18558.93328038,6156.14379233,0
Queensland,Gladstone (R),2021,18,15460.09386313,5512.9556504,0
Queensland,Gladstone (R),2022,23,4928.14829382,1408.41146943,0
Queensland,Gladstone (R),2023,25,31454.41121599,10320.5457032,1
Queensland,Gladstone (R),2024,24,16052.2615172,5240.05142721,0
Queensland,Gladstone (R),2025,33,26982.357037589998,7509.57067542,0
Queensland,Gladstone (R),2026,16,6214.49167636,1816.92866691,0
Queensland,Goondiwindi (R),1939,2,3592.2152349400003,2045.57003037,0
Queensland,Goondiwindi (R),1940,1,3090.74666922,3090.74666922,0
Queensland,Goondiwindi (R),1941,1,692.61548181,692.61548181,0
Queensland,Goondiwindi (R),1942,1,2669.13629489,2669.13629489,0
Queensland,Goondiwindi (R),1944,2,12068.4073759,7502.76512034,0
Queensland,Goondiwindi (R),1945,2,3603.7120897699997,2902.15453877,0
Queensland,Goondiwindi (R),1946,3,8344.61069357,6298.23089353,0
Queensland,Goondiwindi (R),1948,1,487.99708458,487.99708458,0
Queensland,Goondiwindi (R),1951,2,890.4211166,729.85015869,0
Queensland,Goondiwindi (R),1952,2,693.82822023,676.80068642,0
Queensland,Goondiwindi (R),1953,2,4388.53246741,3356.77487555,0
Queensland,Goondiwindi (R),1954,1,4478.54424299,4478.54424299,0
Queensland,Goondiwindi (R),1955,1,90.57396152,90.57396152,0
Queensland,Goondiwindi (R),1957,4,3895.89813576,3127.97068806,0
Queensland,Goondiwindi (R),1959,1,753.87546147,753.87546147,0
Queensland,Goondiwindi (R),1961,1,451.0883029,451.0883029,0
Queensland,Goondiwindi (R),1962,1,258.54363358,258.54363358,0
Queensland,Goondiwindi (R),1963,4,24114.18091144,16561.3997364,1
Queensland,Goondiwindi (R),1964,3,1196.17916118,555.31444078,0
Queensland,Goondiwindi (R),1965,1,929.70876165,929.70876165,0
Queensland,Goondiwindi (R),1967,1,1086.4476376,1086.4476376,0
Queensland,Goondiwindi (R),1971,1,381.29895232,381.29895232,0
Queensland,Goondiwindi (R),1972,1,399.80160037,399.80160037,0
Queensland,Goondiwindi (R),1973,1,272.89812766,272.89812766,0
Queensland,Goondiwindi (R),1974,2,862.3856857599999,596.68950589,0
Queensland,Goondiwindi (R),1976,1,20243.0060169,20243.0060169,1
Queensland,Goondiwindi (R),1977,1,807.92330073,807.92330073,0
Queensland,Goondiwindi (R),1979,2,4882.70309388,4700.57692906,0
Queensland,Goondiwindi (R),1980,3,10763.55083138,7202.43063991,0
Queensland,Goondiwindi (R),1981,2,88.6455953,45.30998284,0
Queensland,Goondiwindi (R),1982,1,4125.31090376,4125.31090376,0
Queensland,Goondiwindi (R),1983,3,2891.45430686,2001.88749608,0
Queensland,Goondiwindi (R),1985,2,10940.52063593,10575.219034,1
Queensland,Goondiwindi (R),1986,2,906.0659384200001,632.82099584,0
Queensland,Goondiwindi (R),1989,1,214.31785624,214.31785624,0
Queensland,Goondiwindi (R),1990,4,2003.02293891,833.19706935,0
Queensland,Goondiwindi (R),1991,4,6428.67241658,3549.75681331,0
Queensland,Goondiwindi (R),1992,6,4316.1799720399995,1972.34279645,0
Queensland,Goondiwindi (R),1993,2,2039.69717982,1373.2106532,0
Queensland,Goondiwindi (R),1994,1,234.364616,234.364616,0
Queensland,Goondiwindi (R),1996,5,20613.5305631,10453.4107767,1
Queensland,Goondiwindi (R),1997,3,448.75889893,245.71309415,0
Queensland,Goondiwindi (R),1998,2,426.0613662,230.82281544,0
Queensland,Goondiwindi (R),1999,4,7823.53640439,3871.41977881,0
Queensland,Goondiwindi (R),2000,6,13667.68928154,6497.97363267,0
Queensland,Goondiwindi (R),2001,3,10086.93606458,6412.97807549,0
Queensland,Goondiwindi (R),2002,5,13149.29691995,6213.04384389,0
Queensland,Goondiwindi (R),2003,7,61.919396330000005,16.52028509,0
Queensland,Goondiwindi (R),2004,7,8883.81712155,2893.88984877,0
Queensland,Goondiwindi (R),2005,12,17697.14518987,3945.4327872,0
Queensland,Goondiwindi (R),2006,3,281.1690683,263.73971328,0
Queensland,Goondiwindi (R),2007,3,416.69124217,372.39438958,0
Queensland,Goondiwindi (R),2008,2,5178.96557975,2955.41140114,0
Queensland,Goondiwindi (R),2009,11,41273.72710381,9333.14872627,0
Queensland,Goondiwindi (R),2010,1,1661.76907773,1661.76907773,0
Queensland,Goondiwindi (R),2011,3,5005.31037682,4217.44822876,0
Queensland,Goondiwindi (R),2012,13,7172.26092301,3098.62816697,0
Queensland,Goondiwindi (R),2013,9,16161.62459057,6296.11190816,0
Queensland,Goondiwindi (R),2014,4,5899.82486972,4204.90253173,0
Queensland,Goondiwindi (R),2015,9,8145.967886,4640.24230937,0
Queensland,Goondiwindi (R),2016,8,12663.76873013,6241.10177463,0
Queensland,Goondiwindi (R),2017,7,4852.33895491,1966.16562827,0
Queensland,Goondiwindi (R),2018,7,3055.25305489,1681.43090735,0
Queensland,Goondiwindi (R),2019,8,275.76568913,204.19648014,0
Queensland,Goondiwindi (R),2020,10,11387.224870959999,2917.17191607,0
Queensland,Goondiwindi (R),2021,6,11364.66973601,4245.7121528,0
Queensland,Goondiwindi (R),2022,7,14793.99293997,6278.64306516,0
Queensland,Goondiwindi (R),2023,17,70658.7381765,23230.3522196,2
Queensland,Goondiwindi (R),2024,10,21715.82502784,6753.04561678,0
Queensland,Goondiwindi (R),2025,10,13536.76430199,4880.64903004,0
Queensland,Goondiwindi (R),2026,3,7414.41666755,7365.72134266,0
Queensland,Gympie (R),1964,1,6135.61965916,6135.61965916,0
Queensland,Gympie (R),1965,3,8595.404994749999,5057.08887069,0
Queensland,Gympie (R),1966,1,9443.69187753,9443.69187753,0
Queensland,Gympie (R),1967,4,5351.25857041,2176.57909682,0
Queensland,Gympie (R),1968,2,9892.74062068,6611.19245258,0
Queensland,Gympie (R),1971,3,39039.09217864,23609.8065674,1
Queensland,Gympie (R),1972,2,5746.39700528,4971.14393347,0
Queensland,Gympie (R),1973,2,2676.38618963,1388.3579289,0
Queensland,Gympie (R),1974,4,9565.65300222,3745.43674336,0
Queensland,Gympie (R),1975,4,12147.734504209999,5958.46344333,0
Queensland,Gympie (R),1976,4,14922.15480215,6357.99130681,0
Queensland,Gympie (R),1977,4,17167.10249927,7574.34419316,0
Queensland,Gympie (R),1978,5,19268.27904215,8532.09790048,0
Queensland,Gympie (R),1979,3,13609.14408015,6216.95423715,0
Queensland,Gympie (R),1980,8,13808.680769629998,5953.56920045,0
Queensland,Gympie (R),1981,6,8809.50635821,3487.25212187,0
Queensland,Gympie (R),1982,6,9399.13234019,2781.56926601,0
Queensland,Gympie (R),1983,9,12072.98447422,5231.21100958,0
Queensland,Gympie (R),1984,4,4120.80471823,1833.10367328,0
Queensland,Gympie (R),1985,3,3868.9947675000003,2856.05758431,0
Queensland,Gympie (R),1986,5,8258.62330298,6356.71147132,0
Queensland,Gympie (R),1987,12,902.79192744,793.37155219,0
Queensland,Gympie (R),1988,2,3.61886053,2.77622834,0
Queensland,Gympie (R),1989,4,2852.6600683799998,1348.27183683,0
Queensland,Gympie (R),1990,5,4266.16996436,3340.78435033,0
Queensland,Gympie (R),1991,2,6703.24779175,6420.61577892,0
Queensland,Gympie (R),1992,3,10033.24767642,5958.46344333,0
Queensland,Gympie (R),1994,1,815.44277462,815.44277462,0
Queensland,Gympie (R),1995,1,1972.12284617,1972.12284617,0
Queensland,Gympie (R),1996,2,12420.92026511,11042.1291595,1
Queensland,Gympie (R),1998,1,3388.56348015,3388.56348015,0
Queensland,Gympie (R),2000,1,1234.52787768,1234.52787768,0
Queensland,Gympie (R),2001,2,657.35027949,369.71299769,0
Queensland,Gympie (R),2002,7,14596.1506238,8092.62815358,0
Queensland,Gympie (R),2003,15,25591.63203769,12840.0798653,1
Queensland,Gympie (R),2004,14,5831.233512299999,1197.72340767,0
Queensland,Gympie (R),2005,13,14046.35257217,9510.52984014,0
Queensland,Gympie (R),2006,16,7771.23842971,2894.03996541,0
Queensland,Gympie (R),2007,17,4737.14131135,850.24613846,0
Queensland,Gympie (R),2008,7,1284.7665754700001,517.02318375,0
Queensland,Gympie (R),2009,17,63457.59787405001,35936.0458745,2
Queensland,Gympie (R),2010,5,890.14446798,729.94314441,0
Queensland,Gympie (R),2011,14,13743.18185739,3284.99262125,0
Queensland,Gympie (R),2012,20,11447.69473532,3866.69411806,0
Queensland,Gympie (R),2013,13,6968.390475020001,4635.74977441,0
Queensland,Gympie (R),2014,13,7295.5978872,2411.60247896,0
Queensland,Gympie (R),2015,13,8780.25436058,3607.29218301,0
Queensland,Gympie (R),2016,29,18539.01149161,4260.45492565,0
Queensland,Gympie (R),2017,10,4655.32083158,2326.68062267,0
Queensland,Gympie (R),2018,23,11106.779103519999,2580.51113423,0
Queensland,Gympie (R),2019,16,7055.74810429,1981.12419542,0
Queensland,Gympie (R),2020,15,22501.98735906,14051.8575527,1
Queensland,Gympie (R),2021,14,5742.164065450001,3014.41293707,0
Queensland,Gympie (R),2022,13,1978.84661233,1143.21192948,0
Queensland,Gympie (R),2023,20,11317.50706733,5190.24642961,0
Queensland,Gympie (R),2024,25,6020.93855015,1127.26966481,0
Queensland,Gympie (R),2025,20,12673.0872016,2458.73602125,0
Queensland,Gympie (R),2026,7,3703.21530937,2001.34457063,0
Queensland,Hinchinbrook (S),1986,1,17.36922612,17.36922612,0
Queensland,Hinchinbrook (S),1991,1,766.3079895,766.3079895,0
Queensland,Hinchinbrook (S),1994,6,8117.05517338,4471.11538986,0
Queensland,Hinchinbrook (S),1995,1,255.63956005,255.63956005,0
Queensland,Hinchinbrook (S),1996,3,4882.90806833,3315.15705362,0
Queensland,Hinchinbrook (S),1999,1,179.53920181,179.53920181,0
Queensland,Hinchinbrook (S),2000,1,91.27179731,91.27179731,0
Queensland,Hinchinbrook (S),2001,9,15246.079432,8176.64505384,0
Queensland,Hinchinbrook (S),2002,8,17320.17166134,13558.1801619,1
Queensland,Hinchinbrook (S),2003,13,6071.66598065,1631.25750984,0
Queensland,Hinchinbrook (S),2004,8,2201.57487985,625.42279328,0
Queensland,Hinchinbrook (S),2005,12,10453.95655452,6353.27653724,0
